,geo_code,geo_label,nearest_main_bua,nearest_sub_bua
29384,E01004617,Wandsworth 034D,72.0,26.0
29385,E01004696,Westminster 017D,44.0,24.0
29386,E01002611,Hounslow 024D,76.0,37.0
29387,E01002690,Hounslow 007F,74.0,28.0
29388,E01004614,Wandsworth 034A,67.0,26.0
29389,E01004695,Westminster 017C,45.0,17.0
29390,E01004615,Wandsworth 034B,66.0,22.0
29391,E01004694,Westminster 016C,43.0,23.0
29392,E01004612,Wandsworth 032C,73.0,34.0
29393,E01004693,Westminster 017B,45.0,17.0
29394,E01004613,Wandsworth 033D,71.0,32.0
29395,E01004692,Westminster 019F,63.0,23.0
29396,E01004610,Wandsworth 033C,68.0,30.0
29397,E01004691,Westminster 019E,59.0,22.0
29398,E01004611,Wandsworth 032B,74.0,36.0
29399,E01004690,Westminster 019D,57.0,14.0
29400,E01002699,Islington 017B,51.0,5.0
29401,E01002618,Hounslow 011A,68.0,26.0
29402,E01002698,Islington 017A,47.0,7.0
29403,E01002619,Hounslow 010A,67.0,28.0
29404,E01004618,Wandsworth 032D,73.0,37.0
29405,E01004699,Westminster 017F,45.0,17.0
29406,E01004619,Wandsworth 015E,68.0,28.0
29407,E01004698,Westminster 017E,46.0,20.0
29408,E01033146,Enfield 025F,70.0,33.0
29409,E01033148,Enfield 003F,94.0,47.0
29410,E01003146,Lambeth 035E,80.0,33.0
29411,E01003147,Lambeth 034E,82.0,32.0
29412,E01003144,Lambeth 034C,84.0,33.0
29413,E01003145,Lambeth 034D,80.0,30.0
29414,E01003142,Lambeth 035C,83.0,34.0
29415,E01003143,Lambeth 035D,84.0,33.0
29416,E01003140,Lambeth 035B,85.0,36.0
29417,E01003141,Lambeth 034B,81.0,34.0
29418,E01003148,Lambeth 032E,81.0,30.0
29419,E01003149,Lambeth 030D,84.0,35.0
29420,E01033030,Hounslow 025G,71.0,31.0
29421,E01001046,Croydon 023B,59.0,20.0
29422,E01001047,Croydon 027D,63.0,13.0
29423,E01001044,Croydon 023A,60.0,20.0
29424,E01001045,Croydon 027C,56.0,11.0
29425,E01001042,Croydon 024B,62.0,0.0
29426,E01001043,Croydon 027B,61.0,7.0
29427,E01001040,Croydon 029E,69.0,17.0
29428,E01001041,Croydon 031C,71.0,19.0
29429,E01001048,Croydon 020C,60.0,21.0
29430,E01001049,Croydon 023C,65.0,24.0
29431,E01003036,Lambeth 012C,71.0,27.0
29432,E01003037,Lambeth 013A,64.0,28.0
29433,E01003034,Lambeth 012A,66.0,30.0
29434,E01003032,Lambeth 017B,70.0,22.0
29435,E01003033,Lambeth 019E,75.0,22.0
29436,E01003030,Lambeth 019D,71.0,28.0
29437,E01003031,Lambeth 023A,74.0,27.0
29438,E01003038,Lambeth 013B,66.0,29.0
29439,E01003039,Lambeth 013C,71.0,22.0
29440,E01001336,Ealing 038C,58.0,27.0
29441,E01001337,Ealing 029D,51.0,24.0
29442,E01001334,Ealing 029C,53.0,29.0
29443,E01001335,Ealing 038B,59.0,31.0
29444,E01001332,Ealing 008E,51.0,43.0
29445,E01001333,Ealing 038A,46.0,22.0
29446,E01001330,Ealing 008D,51.0,43.0
29447,E01001331,Ealing 009E,49.0,40.0
29448,E01001338,Ealing 029E,51.0,29.0
29449,E01001339,Ealing 029F,59.0,36.0
29450,E01003246,Lewisham 002A,75.0,34.0
29451,E01003247,Lewisham 001C,69.0,32.0
29452,E01003244,Lewisham 001A,70.0,33.0
29453,E01003245,Lewisham 001B,66.0,28.0
29454,E01003243,Lewisham 038D,92.0,20.0
29455,E01003240,Lewisham 038B,94.0,23.0
29456,E01003241,Lewisham 038C,90.0,19.0
29457,E01003248,Lewisham 002B,75.0,36.0
29458,E01003249,Lewisham 001D,73.0,36.0
29459,E01001546,Enfield 001C,83.0,44.0
29460,E01001547,Enfield 002C,78.0,40.0
29461,E01001544,Enfield 009D,67.0,14.0
29462,E01001545,Enfield 002B,81.0,40.0
29463,E01001542,Enfield 008E,70.0,13.0
29464,E01001543,Enfield 009C,76.0,21.0
29465,E01001540,Enfield 008C,63.0,21.0
29466,E01001541,Enfield 008D,68.0,16.0
29467,E01001548,Enfield 002D,77.0,37.0
29468,E01001549,Enfield 006D,80.0,38.0
29469,E01003536,Newham 023B,84.0,11.0
29470,E01003537,Newham 024C,80.0,12.0
29471,E01003534,Newham 010E,67.0,23.0
29472,E01003535,Newham 023A,84.0,14.0
29473,E01003532,Newham 010D,68.0,19.0
29474,E01003533,Newham 011A,72.0,23.0
29475,E01003530,Newham 010B,71.0,24.0
29476,E01003531,Newham 010C,67.0,18.0
29477,E01003538,Newham 029A,79.0,12.0
29478,E01003539,Newham 029B,80.0,20.0
29479,E01002966,Kingston upon Thames 010C,53.0,14.0
29480,E01002967,Kingston upon Thames 009B,48.0,14.0
29481,E01002964,Kingston upon Thames 005A,56.0,8.0
29482,E01002965,Kingston upon Thames 009A,50.0,10.0
29483,E01002962,Kingston upon Thames 006C,71.0,26.0
29484,E01002963,Kingston upon Thames 007D,61.0,28.0
29485,E01002960,Kingston upon Thames 006B,67.0,21.0
29486,E01002961,Kingston upon Thames 008D,69.0,27.0
29487,E01002968,Kingston upon Thames 009C,52.0,0.0
29488,E01002969,Kingston upon Thames 005B,61.0,15.0
29489,E01000906,Camden 012E,51.0,13.0
29490,E01000987,Croydon 021C,66.0,25.0
29491,E01000907,Camden 001A,29.0,26.0
29492,E01000986,Croydon 021B,63.0,22.0
29493,E01000904,Camden 012C,44.0,8.0
29494,E01000985,Croydon 021A,70.0,29.0
29495,E01000905,Camden 012D,45.0,11.0
29496,E01000984,Croydon 022F,59.0,23.0
29497,E01000902,Camden 012B,48.0,16.0
29498,E01000983,Croydon 017D,63.0,22.0
29499,E01000903,Camden 006E,46.0,17.0
29500,E01000982,Croydon 017C,65.0,28.0
29501,E01000900,Camden 012A,47.0,14.0
29502,E01000981,Croydon 017B,66.0,27.0
29503,E01000901,Camden 007D,44.0,13.0
29504,E01000980,Croydon 017A,65.0,28.0
29505,E01000908,Camden 001B,29.0,27.0
29506,E01000989,Croydon 018A,78.0,36.0
29507,E01000909,Camden 001C,31.0,22.0
29508,E01001436,Enfield 007D,80.0,35.0
29509,E01001437,Enfield 014A,79.0,35.0
29510,E01001434,Enfield 007B,85.0,42.0
29511,E01001435,Enfield 007C,84.0,38.0
29512,E01001432,Enfield 033B,54.0,30.0
29513,E01001433,Enfield 007A,83.0,40.0
29514,E01001430,Enfield 030E,56.0,30.0
29515,E01001431,Enfield 033A,60.0,35.0
29516,E01001438,Enfield 007E,78.0,35.0
29517,E01001439,Enfield 006A,80.0,33.0
29518,E01033746,Greenwich 038E,79.0,31.0
29519,E01033744,Greenwich 007G,90.0,22.0
29520,E01033745,Greenwich 002I,98.0,28.0
29521,E01033742,Greenwich 007F,91.0,24.0
29522,E01033743,Greenwich 002H,101.0,31.0
29523,E01003832,Richmond upon Thames 020E,91.0,43.0
29524,E01003833,Richmond upon Thames 020F,88.0,40.0
29525,E01003830,Richmond upon Thames 020C,89.0,41.0
29526,E01003831,Richmond upon Thames 020D,89.0,38.0
29527,E01003838,Richmond upon Thames 022E,68.0,20.0
29528,E01003839,Richmond upon Thames 022F,67.0,19.0
29529,E01002776,Islington 014E,54.0,18.0
29530,E01002777,Islington 012A,57.0,22.0
29531,E01002774,Islington 004E,27.0,24.0
29532,E01002775,Islington 014D,49.0,15.0
29533,E01002772,Islington 002F,26.0,26.0
29534,E01002773,Islington 004D,26.0,24.0
29535,E01002770,Islington 004B,23.0,23.0
29536,E01002771,Islington 004C,29.0,21.0
29537,E01002778,Islington 012B,55.0,20.0
29538,E01002779,Islington 012C,53.0,20.0
29539,E01000716,Bromley 011C,93.0,23.0
29540,E01000797,Bromley 013E,81.0,27.0
29541,E01000717,Bromley 011D,85.0,14.0
29542,E01000796,Bromley 009C,79.0,37.0
29543,E01000714,Bromley 006D,79.0,20.0
29544,E01000795,Bromley 032E,83.0,54.0
29545,E01000715,Bromley 012C,88.0,18.0
29546,E01000794,Bromley 035E,85.0,51.0
29547,E01000712,Bromley 012A,85.0,26.0
29548,E01000793,Bromley 032D,91.0,52.0
29549,E01000713,Bromley 012B,93.0,26.0
29550,E01000792,Bromley 032C,95.0,55.0
29551,E01000710,Bromley 006B,86.0,27.0
29552,E01000791,Bromley 029E,90.0,51.0
29553,E01000711,Bromley 006C,88.0,29.0
29554,E01000790,Bromley 028C,88.0,46.0
29555,E01000718,Bromley 006E,88.0,27.0
29556,E01000799,Bromley 004A,80.0,29.0
29557,E01000719,Bromley 019A,82.0,40.0
29558,E01000798,Bromley 009D,81.0,32.0
29559,E01032623,Sutton 025E,94.0,28.0
29560,E01002227,Harrow 003A,66.0,37.0
29561,E01002224,Harrow 031E,49.0,34.0
29562,E01002225,Harrow 001C,75.0,45.0
29563,E01002222,Harrow 030D,49.0,27.0
29564,E01002223,Harrow 031D,45.0,31.0
29565,E01004226,Tower Hamlets 001D,68.0,26.0
29566,E01002220,Harrow 031C,47.0,28.0
29567,E01002221,Harrow 030C,44.0,22.0
29568,E01004224,Tower Hamlets 001C,69.0,26.0
29569,E01004225,Tower Hamlets 004A,67.0,29.0
29570,E01004222,Tower Hamlets 001A,71.0,25.0
29571,E01004223,Tower Hamlets 001B,67.0,24.0
29572,E01004221,Tower Hamlets 028D,69.0,32.0
29573,E01002228,Harrow 003B,69.0,40.0
29574,E01002229,Harrow 003C,69.0,40.0
29575,E01004228,Tower Hamlets 003A,65.0,23.0
29576,E01004229,Tower Hamlets 004C,63.0,23.0
29577,E01032512,Westminster 010F,49.0,30.0
29578,E01032513,Westminster 010G,46.0,22.0
29579,E01000526,Brent 025D,60.0,29.0
29580,E01000527,Brent 025E,65.0,27.0
29581,E01000524,Brent 031B,63.0,21.0
29582,E01000525,Brent 031C,61.0,19.0
29583,E01000522,Brent 025C,69.0,28.0
29584,E01000523,Brent 031A,68.0,26.0
29585,E01000520,Brent 002D,60.0,34.0
29586,E01000521,Brent 025B,64.0,21.0
29587,E01000528,Brent 025F,63.0,27.0
29588,E01002516,Hillingdon 013E,34.0,34.0
29589,E01002596,Hounslow 027A,86.0,49.0
29590,E01002514,Hillingdon 015C,11.0,11.0
29591,E01002595,Hounslow 022E,70.0,31.0
29592,E01002515,Hillingdon 015D,20.0,20.0
29593,E01002594,Hounslow 024C,74.0,35.0
29594,E01002512,Hillingdon 013C,18.0,18.0
29595,E01002593,Hounslow 024B,68.0,31.0
29596,E01002513,Hillingdon 013D,28.0,28.0
29597,E01002592,Hounslow 022D,68.0,27.0
29598,E01004516,Wandsworth 036A,82.0,38.0
29599,E01004597,Wandsworth 025C,65.0,25.0
29600,E01002591,Hounslow 024A,78.0,39.0
29601,E01004517,Wandsworth 037A,81.0,31.0
29602,E01004596,Wandsworth 020E,64.0,23.0
29603,E01002511,Hillingdon 017E,26.0,26.0
29604,E01002590,Hounslow 022C,77.0,37.0
29605,E01004514,Wandsworth 012C,59.0,6.0
29606,E01004595,Wandsworth 025B,64.0,22.0
29607,E01004515,Wandsworth 012D,57.0,15.0
29608,E01004594,Wandsworth 020D,65.0,19.0
29609,E01004512,Wandsworth 019B,62.0,12.0
29610,E01004593,Wandsworth 025A,67.0,19.0
29611,E01004513,Wandsworth 018B,64.0,12.0
29612,E01004592,Wandsworth 005D,63.0,28.0
29613,E01004510,Wandsworth 012B,62.0,12.0
29614,E01004591,Wandsworth 005C,60.0,25.0
29615,E01004511,Wandsworth 010B,66.0,14.0
29616,E01004590,Wandsworth 005B,64.0,29.0
29617,E01002518,Hillingdon 022C,20.0,20.0
29618,E01002599,Hounslow 025C,79.0,36.0
29619,E01002519,Hillingdon 022D,23.0,23.0
29620,E01002598,Hounslow 025B,79.0,39.0
29621,E01004518,Wandsworth 036B,82.0,34.0
29622,E01004599,Wandsworth 025E,67.0,26.0
29623,E01004598,Wandsworth 025D,57.0,23.0
29624,E01001946,Hammersmith and Fulham 004D,55.0,20.0
29625,E01001947,Hammersmith and Fulham 021A,65.0,26.0
29626,E01001944,Hammersmith and Fulham 004B,55.0,24.0
29627,E01001945,Hammersmith and Fulham 004C,56.0,18.0
29628,E01001942,Hammersmith and Fulham 005D,56.0,14.0
29629,E01001943,Hammersmith and Fulham 004A,53.0,18.0
29630,E01001940,Hammersmith and Fulham 005B,56.0,11.0
29631,E01001941,Hammersmith and Fulham 005C,52.0,13.0
29632,E01001948,Hammersmith and Fulham 021B,63.0,27.0
29633,E01003936,Southwark 009A,62.0,20.0
29634,E01001949,Hammersmith and Fulham 021C,69.0,29.0
29635,E01003937,Southwark 009B,58.0,20.0
29636,E01003934,Southwark 002C,51.0,18.0
29637,E01003935,Southwark 002D,58.0,19.0
29638,E01003932,Southwark 034B,57.0,22.0
29639,E01003933,Southwark 034C,59.0,24.0
29640,E01003930,Southwark 034A,53.0,21.0
29641,E01003938,Southwark 006A,59.0,15.0
29642,E01003939,Southwark 002E,59.0,15.0
29643,E01002476,Hillingdon 001C,58.0,30.0
29644,E01002477,Hillingdon 001D,58.0,31.0
29645,E01002474,Hillingdon 002B,51.0,28.0
29646,E01002475,Hillingdon 001B,54.0,33.0
29647,E01002472,Hillingdon 002A,51.0,24.0
29648,E01002473,Hillingdon 001A,55.0,39.0
29649,E01004476,Wandsworth 021C,70.0,31.0
29650,E01002470,Hillingdon 007D,28.0,20.0
29651,E01004477,Wandsworth 017A,70.0,35.0
29652,E01002471,Hillingdon 008E,26.0,23.0
29653,E01004474,Wandsworth 021B,66.0,33.0
29654,E01004475,Wandsworth 026B,68.0,34.0
29655,E01004472,Wandsworth 021A,70.0,34.0
29656,E01004473,Wandsworth 026A,71.0,32.0
29657,E01004470,Waltham Forest 013E,67.0,19.0
29658,E01004471,Waltham Forest 013F,66.0,19.0
29659,E01002478,Hillingdon 002C,52.0,25.0
29660,E01002479,Hillingdon 004C,50.0,28.0
29661,E01004478,Wandsworth 017B,67.0,34.0
29662,E01004479,Wandsworth 017C,68.0,36.0
29663,E01000497,Brent 011A,49.0,40.0
29664,E01000416,Bexley 002A,93.0,26.0
29665,E01000417,Bexley 006B,104.0,24.0
29666,E01000495,Brent 023C,56.0,31.0
29667,E01000414,Bexley 016E,92.0,24.0
29668,E01000494,Brent 023B,57.0,31.0
29669,E01000415,Bexley 016F,95.0,29.0
29670,E01000493,Brent 030D,60.0,31.0
29671,E01000412,Bexley 018E,93.0,35.0
29672,E01000492,Brent 030C,61.0,34.0
29673,E01000413,Bexley 018F,102.0,37.0
29674,E01000491,Brent 030B,54.0,30.0
29675,E01000410,Bexley 018D,98.0,35.0
29676,E01000490,Brent 023A,54.0,29.0
29677,E01000411,Bexley 016D,104.0,35.0
29678,E01000499,Brent 011B,48.0,35.0
29679,E01000418,Bexley 002B,98.0,30.0
29680,E01000498,Brent 010B,45.0,33.0
29681,E01000419,Bexley 006C,109.0,25.0
29682,E01032722,Southwark 012F,62.0,22.0
29683,E01032720,Southwark 009F,60.0,18.0
29684,E01001836,Hackney 022A,70.0,12.0
29685,E01001837,Hackney 023B,71.0,13.0
29686,E01001834,Hackney 014E,59.0,25.0
29687,E01001835,Hackney 014F,59.0,25.0
29688,E01033740,Greenwich 002F,96.0,25.0
29689,E01033741,Greenwich 002G,100.0,30.0
29690,E01000866,Camden 009A,41.0,5.0
29691,E01000867,Camden 015C,43.0,5.0
29692,E01000864,Camden 015A,41.0,15.0
29693,E01000865,Camden 015B,43.0,9.0
29694,E01000862,Camden 018E,51.0,13.0
29695,E01000863,Camden 021A,45.0,8.0
29696,E01000861,Camden 019B,44.0,5.0
29697,E01000868,Camden 015D,42.0,15.0
29698,E01002856,Kensington and Chelsea 004E,50.0,23.0
29699,E01000869,Camden 015E,38.0,15.0
29700,E01002857,Kensington and Chelsea 001E,54.0,31.0
29701,E01002854,Kensington and Chelsea 001C,52.0,28.0
29702,E01002855,Kensington and Chelsea 001D,52.0,25.0
29703,E01002852,Kensington and Chelsea 001A,57.0,31.0
29704,E01002853,Kensington and Chelsea 001B,55.0,28.0
29705,E01002850,Kensington and Chelsea 013D,53.0,14.0
29706,E01002851,Kensington and Chelsea 015D,55.0,13.0
29707,E01002858,Kensington and Chelsea 014C,63.0,19.0
29708,E01002859,Kensington and Chelsea 012C,60.0,15.0
29709,E01003746,Redbridge 001C,86.0,41.0
29710,E01003747,Redbridge 001D,77.0,44.0
29711,E01003744,Redbridge 001A,89.0,39.0
29712,E01003745,Redbridge 001B,83.0,44.0
29713,E01003742,Redbridge 031F,67.0,21.0
29714,E01003743,Redbridge 031G,75.0,16.0
29715,E01003740,Redbridge 031D,74.0,20.0
29716,E01003741,Redbridge 031E,76.0,21.0
29717,E01003748,Redbridge 001E,76.0,41.0
29718,E01003749,Redbridge 001F,72.0,38.0
29719,E01001646,Greenwich 019A,99.0,21.0
29720,E01001647,Greenwich 022B,88.0,29.0
29721,E01001644,Greenwich 038D,79.0,30.0
29722,E01001645,Greenwich 022A,92.0,25.0
29723,E01001642,Greenwich 038C,82.0,35.0
29724,E01001640,Greenwich 035A,75.0,33.0
29725,E01001641,Greenwich 038B,76.0,32.0
29726,E01001648,Greenwich 022C,98.0,22.0
29727,E01003636,Newham 020E,60.0,34.0
29728,E01001649,Greenwich 022D,93.0,29.0
29729,E01003637,Newham 021D,64.0,33.0
29730,E01003634,Newham 020D,61.0,36.0
29731,E01003635,Newham 016D,64.0,34.0
29732,E01003632,Newham 020B,63.0,35.0
29733,E01003633,Newham 020C,62.0,36.0
29734,E01003631,Newham 020A,59.0,30.0
29735,E01003638,Redbridge 017A,81.0,29.0
29736,E01003639,Redbridge 013A,80.0,29.0
29737,E01000156,Barnet 022A,22.0,22.0
29738,E01000154,Barnet 026E,52.0,45.0
29739,E01000155,Barnet 030D,50.0,44.0
29740,E01000152,Barnet 026C,57.0,48.0
29741,E01000153,Barnet 026D,59.0,48.0
29742,E01000150,Barnet 036A,55.0,43.0
29743,E01000151,Barnet 026B,55.0,46.0
29744,E01000158,Barnet 015A,35.0,24.0
29745,E01000159,Barnet 015B,36.0,27.0
29746,E01002106,Harrow 008A,63.0,33.0
29747,E01002187,Harrow 009C,52.0,29.0
29748,E01002107,Harrow 012A,67.0,38.0
29749,E01002186,Harrow 009B,50.0,27.0
29750,E01002185,Harrow 009A,54.0,27.0
29751,E01002104,Haringey 008D,44.0,13.0
29752,E01002184,Harrow 013D,58.0,28.0
29753,E01002105,Haringey 007D,38.0,7.0
29754,E01002183,Harrow 013C,55.0,25.0
29755,E01002102,Haringey 007C,44.0,13.0
29756,E01002182,Harrow 020D,47.0,17.0
29757,E01002103,Haringey 008C,42.0,10.0
29758,E01004106,Sutton 022D,99.0,32.0
29759,E01004187,Sutton 005E,87.0,30.0
29760,E01002181,Harrow 020C,52.0,18.0
29761,E01002100,Haringey 008B,46.0,15.0
29762,E01004107,Sutton 020B,92.0,29.0
29763,E01004186,Sutton 004D,79.0,34.0
29764,E01002180,Harrow 013B,50.0,20.0
29765,E01002101,Haringey 007B,46.0,15.0
29766,E01004104,Sutton 020A,86.0,26.0
29767,E01004185,Sutton 001D,80.0,34.0
29768,E01004105,Sutton 022C,86.0,22.0
29769,E01004184,Sutton 001C,82.0,29.0
29770,E01004102,Sutton 015E,83.0,24.0
29771,E01004183,Sutton 001B,84.0,28.0
29772,E01004103,Sutton 013B,88.0,16.0
29773,E01004182,Sutton 019E,83.0,30.0
29774,E01004100,Sutton 015D,82.0,20.0
29775,E01004181,Sutton 020E,85.0,33.0
29776,E01004101,Sutton 013A,87.0,18.0
29777,E01004180,Sutton 020D,90.0,33.0
29778,E01002108,Harrow 008B,63.0,33.0
29779,E01002189,Harrow 016B,50.0,22.0
29780,E01002109,Harrow 008C,67.0,38.0
29781,E01002188,Harrow 016A,52.0,26.0
29782,E01004108,Sutton 024C,98.0,35.0
29783,E01004189,Sutton 001E,78.0,25.0
29784,E01004109,Sutton 024D,80.0,50.0
29785,E01004188,Sutton 004E,78.0,30.0
29786,E01002066,Haringey 025A,52.0,18.0
29787,E01002064,Haringey 036C,34.0,23.0
29788,E01002065,Haringey 036D,37.0,22.0
29789,E01002062,Haringey 034D,34.0,26.0
29790,E01002063,Haringey 036B,39.0,22.0
29791,E01004066,Southwark 025E,72.0,32.0
29792,E01002060,Haringey 028D,36.0,26.0
29793,E01004067,Southwark 022E,64.0,25.0
29794,E01002061,Haringey 036A,40.0,24.0
29795,E01004064,Southwark 026D,64.0,25.0
29796,E01004065,Southwark 025D,66.0,27.0
29797,E01004062,Southwark 025B,61.0,22.0
29798,E01004063,Southwark 025C,67.0,28.0
29799,E01004060,Southwark 008E,64.0,28.0
29800,E01004061,Southwark 025A,71.0,31.0
29801,E01002068,Haringey 025B,52.0,15.0
29802,E01002069,Haringey 024B,49.0,17.0
29803,E01004068,Southwark 026E,66.0,27.0
29804,E01004069,Southwark 031A,88.0,24.0
29805,E01000006,Barking and Dagenham 016A,82.0,13.0
29806,E01000087,Barking and Dagenham 020B,80.0,40.0
29807,E01000007,Barking and Dagenham 015A,80.0,0.0
29808,E01000086,Barking and Dagenham 013F,76.0,40.0
29809,E01000085,Barking and Dagenham 013E,74.0,38.0
29810,E01000005,City of London 001E,60.0,12.0
29811,E01000084,Barking and Dagenham 013D,71.0,37.0
29812,E01000002,City of London 001B,57.0,18.0
29813,E01000083,Barking and Dagenham 007F,74.0,29.0
29814,E01000003,City of London 001C,55.0,18.0
29815,E01000082,Barking and Dagenham 007E,77.0,30.0
29816,E01000081,Barking and Dagenham 007D,79.0,32.0
29817,E01000001,City of London 001A,54.0,17.0
29818,E01000080,Barking and Dagenham 007C,77.0,31.0
29819,E01000008,Barking and Dagenham 015B,83.0,8.0
29820,E01000089,Barking and Dagenham 020D,84.0,44.0
29821,E01000009,Barking and Dagenham 016B,78.0,9.0
29822,E01000088,Barking and Dagenham 020C,81.0,43.0
29823,E01000366,Bexley 015D,95.0,13.0
29824,E01000367,Bexley 010A,108.0,29.0
29825,E01000364,Bexley 023A,109.0,21.0
29826,E01000365,Bexley 015C,105.0,0.0
29827,E01000362,Bexley 015B,110.0,17.0
29828,E01000363,Bexley 020D,109.0,22.0
29829,E01000360,Bexley 015A,103.0,12.0
29830,E01000361,Bexley 020C,108.0,22.0
29831,E01000368,Bexley 010B,109.0,30.0
29832,E01000369,Bexley 014C,108.0,25.0
29833,E01002356,Havering 013C,57.0,0.0
29834,E01002354,Havering 012B,63.0,23.0
29835,E01002355,Havering 014E,57.0,23.0
29836,E01002352,Havering 016D,62.0,19.0
29837,E01002353,Havering 013B,65.0,19.0
29838,E01002350,Havering 016B,56.0,12.0
29839,E01004357,Waltham Forest 001E,86.0,36.0
29840,E01002351,Havering 016C,62.0,19.0
29841,E01004354,Waltham Forest 002C,75.0,28.0
29842,E01004355,Waltham Forest 004A,83.0,36.0
29843,E01004352,Waltham Forest 002A,75.0,28.0
29844,E01004353,Waltham Forest 002B,77.0,30.0
29845,E01004350,Waltham Forest 001B,86.0,35.0
29846,E01004351,Waltham Forest 001C,87.0,38.0
29847,E01002358,Havering 016E,57.0,16.0
29848,E01002359,Havering 020A,71.0,33.0
29849,E01004358,Waltham Forest 002D,83.0,33.0
29850,E01004359,Waltham Forest 002E,82.0,35.0
29851,E01000257,Barnet 017B,37.0,37.0
29852,E01000254,Barnet 001D,54.0,45.0
29853,E01000255,Barnet 017A,49.0,49.0
29854,E01000252,Barnet 002E,45.0,36.0
29855,E01000253,Barnet 007B,61.0,53.0
29856,E01000250,Barnet 001C,48.0,38.0
29857,E01000251,Barnet 002D,48.0,33.0
29858,E01000258,Barnet 016B,54.0,42.0
29859,E01002206,Harrow 032B,39.0,23.0
29860,E01002287,Havering 023A,73.0,34.0
29861,E01000259,Barnet 025D,42.0,42.0
29862,E01002207,Harrow 032C,47.0,32.0
29863,E01002286,Havering 025C,76.0,39.0
29864,E01002204,Harrow 032A,38.0,22.0
29865,E01002285,Havering 025B,67.0,33.0
29866,E01002284,Havering 004C,63.0,36.0
29867,E01002202,Harrow 012E,60.0,31.0
29868,E01002283,Havering 002D,62.0,35.0
29869,E01002203,Harrow 010E,64.0,34.0
29870,E01002282,Havering 004B,62.0,35.0
29871,E01004206,Tower Hamlets 013B,65.0,18.0
29872,E01004287,Tower Hamlets 016B,69.0,22.0
29873,E01002200,Harrow 010D,60.0,31.0
29874,E01002281,Havering 002C,62.0,35.0
29875,E01004207,Tower Hamlets 011A,64.0,18.0
29876,E01004286,Tower Hamlets 019C,67.0,25.0
29877,E01002201,Harrow 012D,63.0,34.0
29878,E01002280,Havering 004A,65.0,37.0
29879,E01004204,Tower Hamlets 005D,68.0,20.0
29880,E01004285,Tower Hamlets 019B,69.0,27.0
29881,E01004205,Tower Hamlets 013A,70.0,14.0
29882,E01004284,Tower Hamlets 019A,66.0,25.0
29883,E01004202,Tower Hamlets 005B,71.0,18.0
29884,E01004283,Tower Hamlets 016A,67.0,22.0
29885,E01004203,Tower Hamlets 005C,64.0,18.0
29886,E01004200,Tower Hamlets 005A,68.0,17.0
29887,E01004281,Tower Hamlets 031D,74.0,35.0
29888,E01004201,Tower Hamlets 002D,69.0,17.0
29889,E01004280,Tower Hamlets 032A,69.0,31.0
29890,E01002208,Harrow 025A,38.0,22.0
29891,E01002289,Havering 022B,66.0,37.0
29892,E01002209,Harrow 025B,32.0,16.0
29893,E01002288,Havering 025D,75.0,38.0
29894,E01004289,Tower Hamlets 016C,71.0,25.0
29895,E01004209,Tower Hamlets 011B,64.0,20.0
29896,E01004288,Tower Hamlets 019D,68.0,25.0
29897,E01032566,Bexley 029D,101.0,31.0
29898,E01032567,Greenwich 033D,98.0,28.0
29899,E01032564,Lewisham 037E,91.0,26.0
29900,E01032565,Lewisham 038E,94.0,23.0
29901,E01032562,Bromley 040D,92.0,27.0
29902,E01032563,Bromley 040E,92.0,22.0
29903,E01032568,Bromley 041E,78.0,30.0
29904,E01032569,Croydon 045E,70.0,29.0
29905,E01002566,Hounslow 003C,75.0,30.0
29906,E01002567,Hounslow 006C,69.0,28.0
29907,E01002564,Hounslow 003B,69.0,23.0
29908,E01002565,Hounslow 006B,69.0,27.0
29909,E01002562,Hounslow 003A,72.0,26.0
29910,E01002563,Hounslow 006A,64.0,24.0
29911,E01004566,Wandsworth 001B,60.0,24.0
29912,E01002560,Hounslow 023D,81.0,39.0
29913,E01004567,Wandsworth 002E,67.0,30.0
29914,E01002561,Hounslow 023E,82.0,42.0
29915,E01004564,Wandsworth 002D,60.0,26.0
